Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
MEMO096	NEMO23	3726425	38048956	0.0892015	0.0583599	19212	0.00515561
MEMO096	NEMO24	823273	26450332	0.0301857	0.0915154	13422	0.0163032
MEMO096	NEMO25	1437528	19107756	0.0699688	0.065619	6347	0.00441522
MEMO096	NEMO26	777682	25011712	0.0301551	0.0915472	12982	0.0166932
MEMO096	NEMO27	1933061	21004182	0.0842761	0.0600459	8864	0.00458547
MEMO096	NEMO28	2176377	20984796	0.0939666	0.0568219	9098	0.00418034
MEMO096	NEMO29	3027338	28796224	0.0951288	0.0564596	15535	0.00513157
MEMO096	NEMO30	2199187	20869852	0.0953307	0.0563972	9685	0.0044039
MEMO096	NEMO31	2351707	29850540	0.0730293	0.0643301	11606	0.00493514
MEMO096	NEMO32	3336197	33936876	0.0895069	0.0582586	17215	0.00516007
MEMO096	NEMO33	3232739	31298568	0.0936176	0.0569316	16206	0.00501309
MEMO096	NEMO34	2253535	22412682	0.0913612	0.057652	10478	0.00464958
MEMO096	NEMO35	3115717	31270896	0.0906084	0.0578967	16503	0.00529669
MEMO096	NEMO36	1730948	26046148	0.0623157	0.0691241	8087	0.00467201
MEMO096	NEMO37	2029595	20877910	0.0885996	0.0585604	8264	0.00407175
MEMO096	NEMO38	1235727	16545002	0.0694981	0.0658225	4178	0.00338101
MEMO096	NEMO40	2086922	20892912	0.0908154	0.0578292	8109	0.00388563
MEMO096	NEMO41	1357272	16497402	0.0760177	0.0631261	4988	0.00367502
MEMO096	NEMO42	2180308	20341350	0.0968094	0.0559442	9334	0.00428105
MEMO096	NEMO43	1840185	20422842	0.0826565	0.0606236	7104	0.00386048
MEMO096	NEMO44	3120499	28973822	0.097229	0.055817	15168	0.00486076
MEMO096	NEMO45	1968496	20291820	0.0884307	0.058617	7489	0.00380443
MEMO096	NEMO46	3352003	35216276	0.0869109	0.0591311	17932	0.00534964
MEMO096	NEMO47	2456744	19119848	0.113862	0.0512083	6123	0.00249232
MEMO096	NEMO48	2989877	29757034	0.0913026	0.057671	15259	0.00510355
MEMO096	NEMO49	2293205	22488324	0.0925369	0.0572743	9959	0.00434283
MEMO096	NEMO50	2130627	21723596	0.0893186	0.058321	9322	0.00437524
MEMO096	NEMO51	2454518	23787400	0.0935342	0.0569579	11295	0.00460172
MEMO096	NEMO52	2631468	26305896	0.0909367	0.0577897	12876	0.00489309
MEMO096	NEMO53	3735439	40214472	0.0849931	0.0597939	20189	0.00540472
MEMO096	NEMO54	4021890	44862896	0.0822728	0.0607623	24092	0.00599022
MEMO097	MEMO098	2295500	20927204	0.0988472	0.0553321	7909	0.00344544
MEMO097	MEMO099	2252604	20876204	0.0973939	0.0557672	8181	0.0036318
MEMO097	MEMO100	2205777	20541768	0.0969677	0.0558961	7589	0.00344051
MEMO097	MEMO101	1703767	17311560	0.0895997	0.058228	5477	0.00321464
MEMO097	MEMO102	6726	18360714	0.000366191	0.232889	122	0.0181386
MEMO097	MEMO103	2275048	18605340	0.108956	0.0524865	6779	0.00297972
MEMO097	MEMO104	2390079	19266604	0.110362	0.0521138	7097	0.00296936
MEMO097	MEMO105	2210023	18049848	0.109084	0.0524525	5997	0.00271355
MEMO097	MEMO106	1807346	16161874	0.10058	0.0548223	4712	0.00260714
MEMO097	MEMO107	668699	19112168	0.0338053	0.0879753	9334	0.0139584
MEMO097	MEMO108	2064781	18915884	0.0984135	0.0554612	5252	0.00254361
MEMO097	MEMO109	2496475	20479624	0.108655	0.052567	7044	0.00282158
MEMO097	MEMO110	2678226	23627308	0.101812	0.0544656	9770	0.00364794
MEMO097	MEMO111	8233	28110708	0.000292792	0.240103	144	0.0174906
MEMO097	MEMO112	9225	31538700	0.000292412	0.240145	163	0.0176694
MEMO097	MEMO113	7662	27242244	0.000281175	0.241409	137	0.0178804
MEMO097	MEMO115	8228	22796582	0.000360801	0.233368	148	0.0179874
MEMO097	MEMO116	8480	23346508	0.000363092	0.233164	153	0.0180425
MEMO097	MEMO117	7248	21196576	0.000341825	0.23511	115	0.0158664
MEMO097	MEMO118	7045	19123572	0.000368258	0.232708	109	0.015472
MEMO097	MEMO119	1193931	14230760	0.0774039	0.0625847	2236	0.00187281
MEMO097	MEMO120	2424387	19799720	0.109088	0.0524513	7293	0.00300818
MEMO097	MEMO121	2699613	20140552	0.118196	0.0501284	6985	0.00258741
MEMO097	MEMO122	2690624	21197486	0.112634	0.0515223	7854	0.00291903
MEMO097	MEMO123	2933223	23009388	0.113066	0.0514115	8926	0.00304307
MEMO097	MEMO124	2140727	18512248	0.103652	0.0539417	6491	0.00303215
MEMO097	MEMO125	2563063	20277970	0.112213	0.051631	7097	0.00276895
MEMO097	MEMO126	2520700	19701640	0.113431	0.0513181	6945	0.00275519
MEMO097	MEMO127	2761600	21865118	0.112138	0.0516503	7133	0.00258292
MEMO097	MEMO128	2337627	18681360	0.111215	0.0518902	5893	0.00252093
MEMO097	MEMO129	2183104	17778084	0.109367	0.0523769	4969	0.00227612
MEMO097	MEMO130	2365850	18762816	0.111973	0.051693	5990	0.00253186
MEMO097	MEMO131	981215	14796712	0.0621891	0.0691858	2608	0.00265793
MEMO097	MEMO132	895317	23690102	0.0364166	0.0856565	12953	0.0144675
MEMO097	MEMO133	3542259	29579660	0.106946	0.0530287	10725	0.00302773
MEMO097	MEMO134	2579865	20838512	0.110164	0.052166	6558	0.00254199
MEMO097	MEMO135	2209814	19510336	0.10174	0.0544863	6705	0.00303419
MEMO097	MEMO136	2437105	20855512	0.10463	0.0536674	7360	0.00301998
MEMO097	MEMO137	2285690	20147700	0.101888	0.0544439	7191	0.0031461
MEMO097	MEMO138	2310541	21447394	0.0972534	0.0558096	7944	0.00343816
MEMO097	MEMO139	1953709	17432240	0.10078	0.0547642	5320	0.00272303
MEMO097	MEMO140	2017567	18623752	0.0977441	0.0556617	6521	0.00323211
MEMO097	MEMO141	2261604	19929804	0.101913	0.0544365	6320	0.00279448
MEMO097	MEMO142	2489034	19998872	0.110683	0.0520294	6791	0.00272837
MEMO097	MEMO143	2661793	20742748	0.11373	0.0512418	7117	0.00267376
MEMO097	MEMO144	2580081	20953152	0.109636	0.0523057	7991	0.00309719
MEMO097	MEMO145	2519097	20467500	0.10959	0.0523179	7391	0.00293399
MEMO097	MEMO146	2152004	18116830	0.106173	0.0532401	5951	0.00276533
MEMO097	MEMO147	2450286	23619634	0.093989	0.0568149	9481	0.00386934
MEMO097	MEMO148	2187255	20861168	0.0948982	0.0565311	8120	0.00371242
MEMO097	MEMO149	2196338	19318228	0.102086	0.054387	6735	0.00306647
MEMO097	NEMO01	1862514	17566762	0.0958612	0.0562338	5566	0.00298843
MEMO097	NEMO02	1116671	14083302	0.0734653	0.0641512	2564	0.00229611
MEMO097	NEMO03	3102852	25191668	0.109663	0.0522986	9505	0.00306331
MEMO097	NEMO04	1090094	14468832	0.0700623	0.0655787	2741	0.00251446
MEMO097	NEMO05	1045893	14195082	0.0686238	0.0662045	2541	0.0024295
MEMO097	NEMO06	2692087	22612476	0.106387	0.0531813	8746	0.00324878
MEMO097	NEMO07	1931229	18317288	0.0953763	0.0563831	6001	0.00310735
MEMO097	NEMO08	3064915	26444588	0.103862	0.0538826	10437	0.00340531
MEMO097	NEMO09	433907	15447698	0.0273214	0.0946417	5633	0.012982
MEMO097	NEMO10	547864	16782908	0.0316122	0.0900706	7142	0.0130361
MEMO097	NEMO11	582927	13993001	0.0399924	0.0827462	1380	0.00236736
MEMO097	NEMO12	602947	18026424	0.0323654	0.0893345	8193	0.0135883
MEMO097	NEMO13	3754100	34794872	0.0973852	0.0557698	13057	0.00347806
MEMO097	NEMO14	3158955	27714888	0.102318	0.0543205	10795	0.00341727
MEMO097	NEMO15	3692527	33703032	0.0987424	0.0553632	12894	0.00349192
MEMO097	NEMO16	4298264	44751072	0.0876314	0.0588861	16640	0.00387133
MEMO097	NEMO17	724337	20123324	0.0347443	0.0871209	10096	0.0139383
MEMO097	NEMO18	2969126	24764688	0.107058	0.0529982	9841	0.00331444
MEMO097	NEMO19	2465423	22344496	0.0993725	0.0551765	8164	0.0033114
MEMO097	NEMO20	2775239	29743800	0.085342	0.0596722	9544	0.00343898
MEMO097	NEMO21	3687965	36247588	0.0923479	0.0573347	13270	0.00359819
MEMO097	NEMO22	2129590	18562336	0.102919	0.0541493	6106	0.00286722
MEMO097	NEMO23	3830110	36016832	0.0961205	0.0561543	13842	0.003614
MEMO097	NEMO24	859085	24553956	0.0338049	0.0879758	12571	0.014633
MEMO097	NEMO25	1467656	17222746	0.0785246	0.0621545	4870	0.00331822
MEMO097	NEMO26	783933	23174456	0.0327206	0.0889935	11648	0.0148584
MEMO097	NEMO27	1986148	19073256	0.0943117	0.0567138	6546	0.00329583
MEMO097	NEMO28	2171748	19169300	0.101764	0.0544795	6321	0.00291056
MEMO097	NEMO29	3039276	26947596	0.101354	0.0545978	10584	0.00348241
MEMO097	NEMO30	2211422	19020630	0.104155	0.0538003	6737	0.00304646
MEMO097	NEMO31	2439346	27850508	0.0805334	0.0613997	8198	0.00336074
MEMO097	NEMO32	3446464	31891588	0.0975284	0.0557266	11959	0.00346993
MEMO097	NEMO33	3384271	29170750	0.103955	0.0538563	11394	0.00336675
MEMO097	NEMO34	2343991	20407016	0.103028	0.0541183	7246	0.00309131
MEMO097	NEMO35	3115493	29446590	0.0956786	0.0562899	10935	0.00350988
MEMO097	NEMO36	1702961	24277370	0.0655481	0.0675908	5793	0.00340172
MEMO097	NEMO37	2143882	18824584	0.102243	0.054342	6065	0.00282898
MEMO097	NEMO38	1263928	14663847	0.0793537	0.0618405	3198	0.00253021
MEMO097	NEMO40	2162085	18917834	0.102566	0.0542497	5716	0.00264374
MEMO097	NEMO41	1303974	14779245	0.0810767	0.061199	3450	0.00264576
MEMO097	NEMO42	2108117	18660980	0.101503	0.0545548	6325	0.00300031
MEMO097	NEMO43	1972111	18334236	0.097118	0.0558506	5199	0.00263626
MEMO097	NEMO44	3179206	27031656	0.105234	0.0534994	10137	0.00318853
MEMO097	NEMO45	2085018	18234022	0.102614	0.0542361	5438	0.00260813
MEMO097	NEMO46	3455607	33184316	0.0943126	0.0567135	11842	0.00342689
MEMO097	NEMO47	1968338	18271908	0.0972487	0.055811	6254	0.0031773
MEMO097	NEMO48	3117742	27676552	0.101244	0.0546295	10291	0.00330079
MEMO097	NEMO49	2320396	20609188	0.101197	0.0546432	6825	0.00294131
MEMO097	NEMO50	2160952	19838192	0.0982289	0.0555163	6669	0.00308614
MEMO097	NEMO51	2444355	21982974	0.100066	0.0549724	7772	0.00317957
MEMO097	NEMO52	2704305	24335468	0.100012	0.0549883	8987	0.00332322
MEMO097	NEMO53	3892216	38076168	0.0927416	0.057209	14302	0.00367451
MEMO097	NEMO54	4006947	43068032	0.0851184	0.0597501	15919	0.00397285
MEMO098	MEMO099	2529537	20197106	0.111303	0.0518673	6148	0.00243048
MEMO098	MEMO100	2505725	19816638	0.112252	0.051621	5692	0.0022716
MEMO098	MEMO101	1947479	16698904	0.104443	0.0537197	4576	0.0023497
MEMO098	MEMO102	6088	18236756	0.00033372	0.235884	83	0.0136334
MEMO098	MEMO103	1977834	19074536	0.0939483	0.0568276	7842	0.00396494
MEMO098	MEMO104	1883187	20155156	0.0854505	0.0596344	7550	0.00400916
MEMO098	MEMO105	1747806	18849050	0.0848579	0.0598413	6478	0.00370636
MEMO098	MEMO106	1527728	16595877	0.0842949	0.0600392	5242	0.00343124
MEMO098	MEMO107	598291	19127752	0.03033	0.0913661	9078	0.0151732
MEMO098	MEMO108	1621760	19676692	0.0761445	0.0630761	5738	0.00353813
MEMO098	MEMO109	2251868	20843606	0.0975026	0.0557344	8917	0.00395982
MEMO098	MEMO110	3154813	22548902	0.122738	0.0490429	7601	0.00240933
MEMO098	MEMO111	7273	27987394	0.000259799	0.243958	104	0.0142995
MEMO098	MEMO112	8154	31415608	0.000259485	0.243998	113	0.0138582
MEMO098	MEMO113	6915	27118506	0.000254927	0.244569	85	0.0122921
MEMO098	MEMO115	7246	22673312	0.000319481	0.23729	108	0.0149048
MEMO098	MEMO116	7552	23223130	0.000325087	0.236729	109	0.0144333
MEMO098	MEMO117	7038	21071762	0.00033389	0.235867	101	0.0143507
MEMO098	MEMO118	6739	18998952	0.000354578	0.233929	86	0.0127615
MEMO098	MEMO119	944012	14605365	0.0607106	0.0699171	2280	0.00241522
MEMO098	MEMO120	2160809	20201644	0.0966267	0.0559997	8753	0.0040508
MEMO098	MEMO121	2154372	21105802	0.0926206	0.0572476	7862	0.00364932
MEMO098	MEMO122	2428628	21596244	0.101088	0.0546747	9680	0.00398579
MEMO098	MEMO123	2477646	23795308	0.094304	0.0567162	10347	0.00417614
MEMO098	MEMO124	2058325	18551820	0.0998695	0.0550302	8165	0.00396682
MEMO098	MEMO125	2064391	21150080	0.0889269	0.0584512	7963	0.00385731
MEMO098	MEMO126	1970526	20676756	0.0870094	0.0590975	7468	0.00378985
MEMO098	MEMO127	2036719	23189648	0.0807377	0.0613241	7820	0.00383951
MEMO098	MEMO128	1773553	19684274	0.082653	0.0606249	6178	0.0034834
MEMO098	MEMO129	1598279	18822500	0.0782673	0.0622527	5356	0.0033511
MEMO098	MEMO130	1801903	19765476	0.0835476	0.0603043	6533	0.00362561
MEMO098	MEMO131	863306	14907297	0.0547415	0.0730736	2709	0.00313794
MEMO098	MEMO132	757290	23840924	0.0307864	0.0908986	12062	0.0159278
MEMO098	MEMO133	2713710	31111524	0.0802274	0.0615134	11992	0.00441904
MEMO098	MEMO134	1973003	21927004	0.0825524	0.0606612	7391	0.00374607
MEMO098	MEMO135	2048668	19707396	0.0941654	0.0567596	8292	0.00404751
MEMO098	MEMO136	2145254	21313980	0.091446	0.0576246	8772	0.00408903
MEMO098	MEMO137	1986820	20620208	0.0878851	0.0588004	8536	0.00429631
MEMO098	MEMO138	2098937	21745368	0.0880268	0.0587527	9346	0.00445273
MEMO098	MEMO139	1696182	17822062	0.0869024	0.059134	5925	0.00349314
MEMO098	MEMO140	2124844	18283964	0.104114	0.0538118	5070	0.00238606
MEMO098	MEMO141	1811089	20705600	0.0804332	0.0614369	6968	0.00384741
MEMO098	MEMO142	2074844	20702020	0.0910944	0.0577385	7793	0.00375595
MEMO098	MEMO143	2039790	21861520	0.0853422	0.0596721	7685	0.00376754
MEMO098	MEMO144	2209794	21568494	0.0929333	0.0571481	8971	0.00405965
MEMO098	MEMO145	2161376	21057708	0.0930862	0.0570996	8715	0.00403215
MEMO098	MEMO146	1932949	18429708	0.0949262	0.0565224	7072	0.00365866
MEMO098	MEMO147	2947353	22500268	0.11582	0.0507148	7716	0.00261794
MEMO098	MEMO148	2588109	19934226	0.114913	0.0509422	6632	0.00256249
MEMO098	MEMO149	2250473	19084724	0.105482	0.0534307	4896	0.00217554
MEMO098	NEMO01	1712331	17741896	0.0880184	0.0587555	6751	0.00394258
MEMO098	NEMO02	995779	14199853	0.0655306	0.0675988	2988	0.00300067
MEMO098	NEMO03	2338111	26595918	0.0808083	0.061298	10361	0.00443136
MEMO098	NEMO04	955007	14613773	0.0613412	0.0696029	2951	0.00309003
MEMO098	NEMO05	977618	14206399	0.0643847	0.0681332	2949	0.00301652
MEMO098	NEMO06	2283897	23303622	0.0892582	0.058341	10112	0.00442752
MEMO098	NEMO07	1833940	18386632	0.0906967	0.0578678	7186	0.00391834
MEMO098	NEMO08	2610745	27227696	0.087496	0.058932	12071	0.00462358
MEMO098	NEMO09	407739	15374801	0.0258348	0.0963997	5724	0.0140384
MEMO098	NEMO10	495045	16763314	0.0286844	0.0931141	7024	0.0141886
MEMO098	NEMO11	484459	14064704	0.0332981	0.0884472	1379	0.00284647
MEMO098	NEMO12	539602	18027882	0.0290617	0.0927044	8020	0.0148628
MEMO098	NEMO13	3390648	35396544	0.0874167	0.0589589	13719	0.00404613
MEMO098	NEMO14	2744739	28418088	0.0880773	0.0587356	12668	0.00461538
MEMO098	NEMO15	2752178	35458500	0.0720264	0.064746	13490	0.00490157
MEMO098	NEMO16	3193384	46835600	0.0638307	0.0683952	17407	0.00545096
MEMO098	NEMO17	623505	20199754	0.0299427	0.0917686	9557	0.0153279
MEMO098	NEMO18	2331031	25915644	0.0825241	0.0606714	10451	0.00448342
MEMO098	NEMO19	2155610	22838890	0.0862434	0.05936	9438	0.00437834
MEMO098	NEMO20	2318455	30532136	0.0705757	0.0653586	10585	0.00456554
MEMO098	NEMO21	2629396	38239492	0.0643374	0.0681555	12813	0.00487298
MEMO098	NEMO22	1756723	19182836	0.0838949	0.0601808	6829	0.00388735
MEMO098	NEMO23	2919909	37712004	0.0718625	0.0648146	13950	0.00477755
MEMO098	NEMO24	738468	24669956	0.0290639	0.092702	11875	0.0160806
MEMO098	NEMO25	1240919	17550988	0.0660347	0.0673669	5051	0.00407037
MEMO098	NEMO26	718778	23179532	0.0300765	0.0916289	11756	0.0163555
MEMO098	NEMO27	1650367	19619584	0.0775915	0.0625122	6946	0.00420876
MEMO098	NEMO28	1768508	19850548	0.0818032	0.0609329	7211	0.00407745
MEMO098	NEMO29	2588761	27723392	0.0854034	0.0596508	12280	0.00474358
MEMO098	NEMO30	1897779	19522684	0.0885965	0.0585614	7687	0.00405052
MEMO098	NEMO31	1953681	28696604	0.063741	0.0684378	8535	0.00436868
MEMO098	NEMO32	2601270	33456744	0.0721412	0.0646981	12594	0.00484148
MEMO098	NEMO33	2489436	30835188	0.0747026	0.0636496	11727	0.00471071
MEMO098	NEMO34	1889902	21189962	0.0818853	0.060903	7852	0.00415471
MEMO098	NEMO35	2585612	30381120	0.0784309	0.0621902	12449	0.00481472
MEMO098	NEMO36	1548573	24460912	0.0595388	0.0705101	6677	0.00431171
MEMO098	NEMO37	1568511	19850092	0.0732312	0.0642471	6023	0.00383995
MEMO098	NEMO38	1057583	14951304	0.0660622	0.0673543	3355	0.00317233
MEMO098	NEMO40	1658913	19798944	0.0773103	0.0626209	5961	0.00359332
MEMO098	NEMO41	1250396	14761168	0.0780933	0.0623193	4237	0.00338853
MEMO098	NEMO42	1853072	19045836	0.0886684	0.0585374	7533	0.00406514
MEMO098	NEMO43	1489751	19173724	0.0720959	0.064717	5091	0.00341735
MEMO098	NEMO44	2516340	28232154	0.0818362	0.0609209	11482	0.00456298
MEMO098	NEMO45	1597873	19083080	0.077263	0.0626392	5600	0.00350466
MEMO098	NEMO46	2796700	34376896	0.0752335	0.0634371	13558	0.00484786
MEMO098	NEMO47	2102752	17877848	0.10524	0.0534977	4957	0.00235739
MEMO098	NEMO48	2448236	28890330	0.0781221	0.0623082	11425	0.00466663
MEMO098	NEMO49	2011381	21101986	0.0870224	0.0590931	7903	0.00392914
MEMO098	NEMO50	1851160	20332544	0.0834468	0.0603402	7499	0.00405097
MEMO098	NEMO51	2059858	22626736	0.0834403	0.0603425	8887	0.00431438
MEMO098	NEMO52	2200307	25218232	0.0802489	0.0615054	10060	0.00457209
MEMO098	NEMO53	3002147	39731072	0.0702532	0.0654967	15210	0.00506637
MEMO098	NEMO54	3472091	44012508	0.0731204	0.0642926	18754	0.00540136
MEMO099	MEMO100	2774046	19143206	0.126569	0.0481612	6519	0.00235
MEMO099	MEMO101	2130196	16196680	0.116233	0.0506119	5187	0.00243499
MEMO099	MEMO102	36119	18039904	0.00199817	0.178206	307	0.00849968
MEMO099	MEMO103	2114809	18663796	0.101778	0.0544754	8524	0.00403062
MEMO099	MEMO104	2280682	19223376	0.106058	0.0532717	9229	0.0040466
MEMO099	MEMO105	2147965	17911942	0.107078	0.0529929	7701	0.00358525
MEMO099	MEMO106	1793113	15928317	0.101183	0.0546471	6172	0.00344206
MEMO099	MEMO107	674640	18838264	0.034574	0.087274	9539	0.0141394
MEMO099	MEMO108	1850882	19081658	0.0884213	0.0586201	6088	0.00328924
MEMO099	MEMO109	2239270	20732012	0.0974813	0.0557408	8900	0.00397451
MEMO099	MEMO110	3046385	22628968	0.11865	0.0500178	8112	0.00266283
MEMO099	MEMO111	9197	27846756	0.000330163	0.236229	140	0.0152224
MEMO099	MEMO112	12738	31269652	0.000407194	0.229467	167	0.0131104
MEMO099	MEMO113	7133	26981280	0.000264299	0.243405	120	0.0168232
MEMO099	MEMO115	49089	22452836	0.00218155	0.175379	380	0.00774104
MEMO099	MEMO116	49770	23001904	0.00215906	0.175713	409	0.0082178
MEMO099	MEMO117	44760	20859528	0.00214119	0.17598	380	0.00848972
MEMO099	MEMO118	47418	18780804	0.00251845	0.170757	392	0.0082669
MEMO099	MEMO119	1153657	14049285	0.0758838	0.0631789	2516	0.00218089
MEMO099	MEMO120	2278926	19828620	0.103084	0.0541025	9668	0.00424235
MEMO099	MEMO121	2342187	20593382	0.10212	0.0543772	8574	0.00366068
MEMO099	MEMO122	2381401	21553908	0.0994932	0.0551409	9979	0.00419039
MEMO099	MEMO123	2537423	23538964	0.0973073	0.0557933	11309	0.00445688
MEMO099	MEMO124	2015040	18501600	0.0982149	0.0555205	8482	0.00420935
MEMO099	MEMO125	2506079	20129916	0.110712	0.0520218	9923	0.00395957
MEMO099	MEMO126	2431054	19618908	0.110252	0.0521428	9100	0.00374323
MEMO099	MEMO127	2506884	22112528	0.101826	0.0544618	9502	0.00379036
MEMO099	MEMO128	2171575	18751440	0.103789	0.0539032	7400	0.00340766
MEMO099	MEMO129	1990397	17901474	0.100061	0.054974	6185	0.00310742
MEMO099	MEMO130	2152332	18927828	0.102102	0.0543823	7771	0.0036105
MEMO099	MEMO131	1029404	14438311	0.0665518	0.0671309	3018	0.00293179
MEMO099	MEMO132	858894	23500924	0.0352586	0.0866629	13087	0.015237
MEMO099	MEMO133	3208159	29985836	0.0966488	0.055993	14425	0.00449635
MEMO099	MEMO134	2396249	20943720	0.102667	0.0542209	8694	0.00362817
MEMO099	MEMO135	2229203	19209536	0.10398	0.0538494	9367	0.00420195
MEMO099	MEMO136	2389809	20688080	0.103554	0.0539694	10182	0.00426059
MEMO099	MEMO137	2280713	19895632	0.102844	0.0541704	9514	0.0041715
MEMO099	MEMO138	2330885	21144684	0.0992898	0.0552009	10712	0.00459568
MEMO099	MEMO139	2004517	17068602	0.105096	0.0535375	6832	0.0034083
MEMO099	MEMO140	2463122	17470620	0.123565	0.0488498	5862	0.00237991
MEMO099	MEMO141	2176469	19838050	0.0988652	0.0553267	8330	0.0038273
MEMO099	MEMO142	2322987	20068944	0.103742	0.0539163	9043	0.00389283
MEMO099	MEMO143	2410426	20983460	0.103037	0.0541158	9073	0.00376406
MEMO099	MEMO144	2397113	21057066	0.102204	0.0543532	10103	0.00421465
MEMO099	MEMO145	2329590	20584492	0.101666	0.0545076	9968	0.00427886
MEMO099	MEMO146	2038018	18082780	0.101289	0.0546165	7837	0.0038454
MEMO099	MEMO147	3097630	22062924	0.123115	0.0489548	8302	0.00268011
MEMO099	MEMO148	2727397	19518860	0.1226	0.049075	7327	0.00268644
MEMO099	MEMO149	2554216	18340448	0.122243	0.049159	5620	0.00220028
MEMO099	NEMO01	1862763	17304240	0.0971859	0.05583	7444	0.00399621
MEMO099	NEMO02	1122251	13810119	0.0751556	0.0634682	3335	0.00297171
MEMO099	NEMO03	2899078	25337194	0.102672	0.0542195	12838	0.0044283
MEMO099	NEMO04	1113538	14159921	0.0729067	0.0643806	3433	0.00308297
MEMO099	NEMO05	1087125	13850595	0.0727772	0.0644341	3245	0.00298494
MEMO099	NEMO06	2579013	22576600	0.102522	0.0542622	11658	0.00452033
MEMO099	NEMO07	1909868	18097986	0.0954559	0.0563585	7778	0.00407253
MEMO099	NEMO08	2851201	26609992	0.0967782	0.0559537	13640	0.00478395
MEMO099	NEMO09	450102	15153285	0.0288464	0.0929374	5968	0.0132592
MEMO099	NEMO10	555776	16505062	0.0325761	0.0891318	7302	0.0131384
MEMO099	NEMO11	631770	13633292	0.0442879	0.0795881	1508	0.00238694
MEMO099	NEMO12	602937	17764422	0.0328265	0.0888926	8421	0.0139666
MEMO099	NEMO13	3669281	34702488	0.0956245	0.0563066	15358	0.00418556
MEMO099	NEMO14	2925525	27919724	0.0948452	0.0565476	14176	0.00484563
MEMO099	NEMO15	3392521	34041024	0.0906278	0.0578903	16957	0.00499835
MEMO099	NEMO16	3920992	45243592	0.0797524	0.0616908	21638	0.0055185
MEMO099	NEMO17	719657	19870660	0.0349512	0.0869358	10480	0.0145625
MEMO099	NEMO18	2760208	24920500	0.0997159	0.0550753	12782	0.00463081
MEMO099	NEMO19	2367172	22278976	0.0960463	0.056177	10714	0.00452608
MEMO099	NEMO20	2605787	29820680	0.0803599	0.0614641	12440	0.00477399
MEMO099	NEMO21	3339540	36682416	0.0834427	0.0603417	16860	0.0050486
MEMO099	NEMO22	2090044	18379404	0.102106	0.0543814	8159	0.00390375
